Time    Ener
88838   5.46
88863   1.50
88876   2.95
89074   2.73
89077   6.56
89190   4.97
89234   2.17
89259   2.22
89294   1.85
89322   5.18
89356   3.20
89495   2.87
89513   3.40
89796   2.31
89846   2.52
90022   3.25
90085   3.41
90110   5.67
90305   1.86
90333   3.95
90336   6.02
90384   2.10
90779   1.52
90883   6.64
90921   1.83
90924   4.77
91021   7.25
91031   3.51
91159   4.88
91241   5.41
91263   3.56
91285   2.86
91320   4.91
91404   3.16
91417   4.48
91568   9.58
91577   3.61
91583   4.09
91612   6.53
91715   6.10
91725   1.70
91800   2.94
91876   1.85
91941   6.30
91989   3.12
92048   2.35
92051   3.12
92215   3.26
92252   6.22
92397   4.31
92422   4.00
92460   3.74
92513   3.91
92551   4.75
92579   3.43
92582   3.44
92755   2.44
92818   3.55
92856   2.50
92877   3.84
92940   3.55
93079   2.78
93116   3.57
93148   2.60
93151   3.33
93251   3.07
93308   4.95
93324   1.72
93364   3.84
93443   4.94
93503   3.01
93575   7.58
93744   2.51
93914   4.04
93961   4.67
94206   3.12
94238   2.82
94508   2.74
94734   4.64
94765   2.79
94781   3.58
94847   3.92
94935   2.82
95070   3.80
95170   4.19
95218   3.15
95450   5.22
95507   1.82
95714   2.36
95774   3.85
96084   5.96
96103   3.16
96169   2.61
96433   3.47
96496   4.09
96618   3.34
96634   4.54
96640   4.00
96716   5.27
96772   2.71
96791   2.83
96807   6.27
96841   2.19
96970   5.24
97140   2.43
97240   3.05
97256   3.97
97259   3.30
97272   4.18
97488   1.52
97617   2.95
97633   3.09
97749   3.68
97774   4.74
97796   4.41
97859   1.65
97903   5.01
97944   2.80
98120   3.35
98299   4.32
98412   4.45
98522   1.72
98541   2.37
98695   3.47
98757   2.49
98858   4.94
98974   4.28
98996   2.17
99081   4.29
99210   3.86
99216   3.78
99477   5.88
99596   1.78
99631   3.57
99753   3.83
99825   5.06
99967   2.95
100011  3.35
100080  2.41
100268  3.29
100293  2.43
100331  3.14
100353  5.82
100388  3.59
100529  3.13
100579  2.79
100586  4.09
100749  1.69
100749  2.53
100950  4.43
101041  3.20
101054  6.25
101163  2.99
101217  4.34
101236  3.46
102025  2.82
102217  5.57
102276  2.05
102474  2.90
102732  6.35
102785  4.49
103341  4.72
103665  2.98
104129  5.63
104440  4.41
104491  2.30
104563  2.71
104855  4.98
105131  2.27
105402  6.82
105694  3.03
106061  6.74
106140  5.88
106240  3.45
106592  6.11
107107  3.68
107424  5.74
107779  4.67
107782  3.08
107990  4.90
108178  4.51
108345  2.05
108373  3.71
108386  3.82
108662  2.54
109221  6.53
109450  5.60
109912  4.27
110459  4.23
110525  4.55
111194  2.25
111467  3.91
111574  2.36
111853  4.34
112177  1.13
112585  4.19
112730  4.13
113339  4.46
113804  3.63
114039  4.91
114105  2.61
114278  3.83
114935  3.99
115550  3.17
115861  3.67
115952  2.45
116222  4.25
116599  3.90
116954  2.75
116995  4.40
117004  2.85
117067  5.04
117114  4.14
117758  4.33
117928  5.44
118239  5.14
118556  6.61
118961  2.98
119024  5.14
119354  2.65
119464  3.79
119568  5.16
120167  2.72
120780  5.03
120975  2.42
120984  2.80
121380  2.98
121760  8.44
122944  2.18
123365  2.59
123569  3.27
123660  3.15
124263  4.31
124468  4.34
124505  5.66
124672  3.68
124876  2.30
124983  3.19
125020  2.52
125212  4.97
125426  2.94
125466  4.26
125692  4.81
126003  6.96
126267  3.11
126757  3.62
126779  4.09
126971  2.94
126996  2.77
127329  5.60
127407  2.98
127565  2.30
127822  4.14
127910  2.99
128325  3.72
128406  4.44
128673  3.28
128692  2.27
128915  2.94
129151  2.57
129308  2.32
129349  3.62
129503  1.84
129622  3.42
129650  2.15
129908  3.66
130030  3.17
130354  2.46
130567  7.39
130668  2.26
130869  3.38
130935  1.61
130954  4.40
131079  2.46
131221  4.29
131243  3.36
131302  2.39
131541  5.74
132348  3.75
132461  1.51
132499  6.50
132706  4.57
132775  6.51
133080  1.56
133507  3.38
133514  4.17
133529  1.78
133554  4.82
133960  2.98
134007  2.30
134233  3.80
134644  2.13
134751  3.32
134896  3.97
135404  3.50
135609  4.67
136482  3.20
136542  2.85
136702  3.43
137173  3.09
137261  6.14
137374  2.67
137440  2.15
137691  2.87
137807  2.52
137980  6.59
138316  1.58
138564  4.70
138571  2.76
139048  4.47
139145  4.12
139434  2.35
139623  2.64
139651  1.86
139855  3.45
139928  2.62
139943  3.00
140311  3.39
140364  3.13
140515  6.39
140597  3.52
140722  2.40
141033  5.27
141137  3.28
141507  4.89
141536  2.96
141599  4.36
141724  3.60
141743  2.90
142048  4.03
142155  2.06
142334  1.36
142437  1.86
142481  4.24
142500  3.28
143125  3.92
143304  3.01
143332  2.11
143405  4.04
144262  2.18
144297  4.06
144344  2.47
144363  2.98
144576  3.62
144721  9.85
144780  4.11
145135  3.65
145311  2.42
145509  3.97
146012  1.83
146024  5.51
146244  2.49
146709  2.63
146819  3.94
147076  3.51
147447  1.76
147494  2.66
147573  3.04
147642  3.54
147724  2.38
147830  5.65
147840  2.43
147874  2.42
147969  2.99
148116  3.83
148122  4.43
148176  6.78
148477  4.56
148512  2.31
148515  3.68
148550  5.10
148631  2.43
148663  3.56
148942  2.46
148989  4.46
149743  2.00
149894  3.50
150378  2.20
150400  4.67
150921  4.49
151138  4.10
151380  3.23
151615  3.67
151725  2.04
152077  1.70
152093  2.26
152159  3.55
152410  2.92
152573  5.46
152598  4.06
152605  3.43
152721  3.79
152900  3.89
153016  2.64
153167  5.57
153205  5.34
154178  2.78
154590  5.44
154844  3.05
154904  3.03
155008  6.54
155708  1.88
155818  6.82
156537  3.16
156898  3.04
157143  1.50
157234  2.18
157275  3.75
157545  3.87
157869  3.76
157988  1.66
158368  4.36
159311  4.31
159323  6.95
159367  2.09
159421  2.63
159619  2.82
159644  6.18
160033  4.97
160379  4.84
160617  2.43
161478  6.42
161575  2.57
161886  3.71
162166  3.28
162750  3.02
162932  2.42
163127  3.02
163149  3.00
164390  3.08
165637  2.84
165863  3.63
166343  3.98
167034  4.91
167355  3.19
167389  7.09
167747  3.61
167826  3.72
168011  5.69
168203  3.11
168709  3.33
168888  3.88
169217  4.17
169808  1.98
170311  5.04
170439  2.11
171221  2.95
171479  1.94
172004  4.55
172205  4.24
172314  2.35
172431  2.98
172537  2.34
172607  3.77
172698  6.21
172710  5.13
172754  2.39
173232  2.78
173646  2.43
174180  3.18
174353  5.09
174790  2.08
174950  2.87
175094  3.11
175569  4.09
175817  3.63
176112  1.93
176140  2.96
176294  2.27
176580  1.89
176599  3.94
176960  3.09
177120  2.72
178223  4.78
178578  3.49
178694  3.81
178973  4.26
179344  1.79
179558  3.81
180321  2.86
180443  2.89
180754  2.99
180792  5.31
181024  4.26
181169  3.04
181496  2.72
181568  3.76
182356  2.11
182683  3.55
184068  4.19
185051  1.97
185601  2.91
185698  5.87
185727  3.45
185802  3.55
185906  2.61
186361  3.19
186722  2.98
187369  5.69
187605  2.70
188249  2.92
188444  2.38
188670  6.05
189461  4.65
189920  1.89
190159  3.75
190190  5.08
190545  1.96
190925  5.93
191003  1.21
191107  2.63
191204  1.99
191267  4.47
192027  3.87
192093  3.80
192131  3.86
192866  1.39
193529  5.91
193529  3.54
194688  1.63
195027  2.38
195124  3.16
195165  3.01
195307  2.56
195850  4.57
196598  1.58
197596  5.49
197801  5.52
197917  5.08
197920  6.67
198338  2.87
198894  1.93
200015  3.15
200317  2.68
200690  2.50
201042  4.17
201463  3.30
202022  3.77
202371  3.60
202613  2.69
202628  2.52
202804  3.01
204004  4.66
204026  3.65
204070  4.36
204469  4.62
205286  3.32
205534  2.48
205603  2.96
205612  6.59
206024  2.12
206159  3.47
206184  1.14
206482  2.30
207327  2.36
207387  2.50
207767  3.11
208009  3.60
208782  4.99
208807  1.98
208935  2.74
208951  1.68
209061  1.18
209281  5.48
209636  4.07
210355  4.22
210368  4.72
210446  6.58
211304  3.75
211505  3.39
211596  3.17
211618  2.41
211687  4.02
212271  5.22
212384  4.76
212457  6.55
212510  3.29
212711  4.48
212796  4.55
212934  4.04
213182  2.32
213283  4.68
213644  3.59
213798  4.52
214856  2.77
214976  7.09
215004  1.85
215186  3.57
215387  4.13
216050  4.50
217253  4.23
218029  2.77
218098  6.65
218516  3.89
218823  3.56
219668  4.06
220259  5.93
220388  1.68
220479  4.49
220837  6.06
220934  7.55
221170  5.41
221198  4.52
221741  1.89
222335  3.93
222414  5.47
222527  3.59
222633  3.34
222655  2.39
222806  5.25
223767  4.22
224201  6.01
224317  3.78
224336  3.47
224436  3.43
225658  3.61
225693  2.99
226007  4.78
226117  4.03
226412  3.97
226456  6.08
226550  2.45
227207  4.10
227405  2.78
227624  2.39
227825  4.81
228067  3.01
228356  4.76
228567  5.08
228846  5.39
228988  3.44
229138  3.11
229314  3.79
229327  1.73
229330  5.14
229349  4.03
230191  3.51
230480  6.21
230505  4.56
230583  2.28
231158  1.89
231654  3.48
231994  2.66
232053  0.89
232075  4.14
232546  1.63
232725  1.87
233234  6.04
233250  3.22
233508  4.19
233570  0.92
234337  2.90
234519  3.26
234849  1.96
235175  5.50
235603  5.35
235804  3.96
236708  2.92
236894  4.62
237095  3.14
237581  3.01
238282  6.28
238869  5.81
239240  2.62
239655  1.40
240814  3.00
240942  2.97
241011  4.47
241545  4.85
241611  2.43
241684  2.15
241929  3.50
243527  2.90
243618  3.05
243716  3.84
243854  5.51
244033  3.08
244090  5.12
244244  10.06
245296  3.87
245742  2.22
246207  2.57
246945  3.36
247048  6.85
247089  5.90
247124  4.32
247334  3.24
248057  6.52
248170  3.18
248459  3.60
248465  2.97
248782  3.60
249178  3.56
249348  3.21
251082  2.13
251842  3.31
251845  2.81
252423  3.63
252451  3.95
252460  5.07
252608  6.64
253233  5.94
253327  4.19
254653  2.06
255567  5.33
256132  2.46
256214  4.56
256321  2.84
256340  4.34
256679  2.42
256760  1.81
256858  2.43
256987  1.86
257561  3.44
258171  3.22
258978  4.34
259013  2.78
259220  2.95
259383  1.67
260244  2.73
261145  3.52
261444  1.95
261739  1.56
262986  3.52
263265  5.67
264591  3.35
264604  3.69
264660  4.03
264720  2.60
264965  6.63
265251  5.34
265427  2.80
265712  3.14
265989  4.33
266143  3.80
266887  2.56
267013  2.81
267399  2.65
267427  1.57
267522  4.11
268090  2.08
268094  1.75
268621  5.10
270120  3.74
270295  3.90
270669  4.48
271586  3.78
271696  4.23
272497  3.19
272570  5.90
273110  1.73
273436  1.31
273719  4.67
274200  2.42
274347  4.31
274731  3.41
274753  7.43
274884  3.93
275032  3.86
275070  2.11
275846  2.22
275855  3.76
277290  3.11
277498  4.52
277746  3.63
277928  2.25
278462  5.36
278537  4.94
278635  3.90
279674  5.31
279963  3.68
281157  2.55
281792  2.11
282473  3.16
282643  2.85
282662  1.90
282781  2.04
282797  2.87
283375  4.01
283557  3.47
284110  3.74
284220  3.59
284603  3.45
285212  4.02
286129  3.27
286748  2.45
287024  2.14
287150  6.54
287643  2.89
287992  1.90
288673  3.23
289233  2.24
289870  1.90
290514  3.12
291353  3.29
292188  2.99
294026  1.74
294381  1.86
295226  2.94
296463  6.09
296862  2.62
297324  1.72
297836  3.11
297927  1.81
298332  4.02
299475  4.82
299648  1.80
299912  4.26
300760  2.25
300763  4.20
300886  2.42
301614  3.75
302309  3.04
302343  3.53
303292  6.47
303647  4.77
304300  4.08
305971  1.47
305999  3.73
306455  1.85
306938  4.53
307218  5.61
308280  2.67
308974  4.22
309856  3.97
311851  2.71
312083  2.45
312734  2.17
312756  3.76
313038  3.10
313305  2.73
313723  3.90
314537  3.43
314609  2.60
316823  2.99
318193  4.75
319094  3.15
319656  3.97
320793  3.02
321805  4.26
321811  5.85
322386  3.31
323159  6.64
323809  4.19
323997  4.39
324877  3.58
325031  3.73
325417  4.58
325627  6.03
325866  4.60
325904  6.46
326472  2.00
327204  1.38
327556  3.84
327587  4.70
327773  4.32
328329  2.68
328621  6.44
328655  2.99
329306  3.70
329353  3.49
329400  4.26
330565  5.89
330571  2.94
330816  4.51
331394  1.78
331404  2.68
332377  2.86
332478  3.36
332484  3.45
332877  3.05
332946  3.06
333370  3.32
333587  2.28
333939  2.84
334212  4.07
335295  6.10
336093  6.61
336253  3.08
336275  2.27
336502  3.57
337469  2.97
337607  3.16
337723  2.66
337783  4.30
338795  2.48
339460  2.60
339545  4.56
340001  2.59
340400  1.91
340638  1.93
341084  5.47
341336  2.52
341471  3.20
341628  3.45
342105  4.87
343905  2.84
344147  3.19
344448  5.40
345190  5.65
345642  4.75
346477  1.89
346996  5.47
347313  2.89
347326  3.52
348500  2.96
348836  3.23
349417  3.14
349537  3.06
349769  4.20
350617  3.28
352408  3.95
352810  1.07
353306  1.47
353347  3.63
353488  2.58
353564  4.73
353859  4.93
354167  3.44
355596  3.64
355813  3.93
356463  4.67
356535  7.16
357110  3.87
357295  1.74
357996  5.02
358586  3.81
359120  2.38
360499  2.65
360929  4.34
361350  2.54
361856  1.81
362296  3.37
362927  4.72
363200  2.37
363467  2.31
363521  3.01
363684  1.69
363822  3.36
364152  2.61
364362  4.56
365236  4.65
365330  4.45
365521  4.81
365625  5.19
365710  3.83
365785  4.58
365917  4.58
366015  2.47
366128  3.50
366329  6.68
366464  6.80
366476  2.98
366520  5.37
366809  3.13
366913  1.07
366938  3.55
366998  5.37
367004  3.21
367020  4.62
367136  5.55
367419  5.82
367422  2.81
367456  2.39
367466  3.55
367494  6.89
367538  5.56
367664  3.23
367704  5.69
368059  6.35
368182  5.17
368656  1.77
368697  4.88
368725  1.62
368754  3.33
368951  2.16
369033  6.35
369064  4.72
369134  4.53
369256  4.00
369372  3.47
369394  2.63
369451  3.16
369460  2.71
369467  3.31
369479  4.53
369510  4.70
369768  2.90
369774  2.14
369799  2.53
369840  5.91
369847  4.45
369969  9.40
370032  5.72
370063  4.06
370070  2.65
370088  2.19
370098  6.89
370151  6.78
370195  4.74
370224  3.09
370271  3.09
370293  1.46
370324  3.08
370333  4.46
370337  6.59
370409  5.72
370459  2.69
370462  4.04
370484  2.55
370487  3.51
370525  4.80
370613  3.09
370626  4.14
370641  5.52
370692  2.78
370710  6.12
370713  1.88
370739  6.98
370754  3.37
370773  5.08
370801  4.68
370823  3.77
370845  4.46
370852  2.59
370918  5.06
370996  3.70
370999  3.49
371062  3.77
371084  4.68
371100  3.83
371138  3.97
371156  2.80
371163  7.10
371210  5.01
371229  3.43
371238  3.33
371241  5.04
371310  5.93
371348  2.36
371361  3.83
371392  3.57
371439  6.23
371518  3.57
371565  2.20
371593  3.02
371606  7.16
371703  3.79
371741  6.33
371759  3.40
371794  4.38
371847  2.94
371873  2.84
371895  3.78
371901  2.48
371907  3.73
371935  5.64
371970  3.13
371979  6.14
371982  3.63
371995  3.78
372004  4.01
372014  3.75
372023  9.44
372077  5.26
372193  4.47
372212  3.06
372290  5.63
372341  5.00
372356  3.76
372410  4.84
372425  4.05
372460  4.05
372472  8.78
372504  4.66
372601  4.44
372617  4.99
372724  5.30
372743  3.87
372783  2.26
372793  5.12
372818  4.60
372831  2.04
372846  3.63
372868  3.46
372884  2.69
372900  3.56
372937  2.65
372940  3.05
372962  7.06
372972  3.72
372978  5.83
372981  5.48
372988  6.68
373000  4.14
373041  2.57
373079  5.64
373082  2.57
373094  3.53
373101  4.80
373123  1.61
373145  6.24
373163  4.12
373189  6.18
373201  3.60
373204  5.33
373236  6.23
373261  2.91
373289  5.57
373311  4.48
373330  5.10
373390  2.25
373434  5.86
373440  3.17
373452  5.48
373478  6.37
373512  2.51
373540  2.55
373556  2.71
373566  3.52
373588  2.98
373613  4.72
373619  3.42
373619  7.03
373666  2.61
373669  6.68
373672  3.24
373688  2.28
373694  2.43
373729  3.13
373770  4.97
373782  4.59
373845  2.20
373864  6.01
373873  6.96
373898  3.06
373920  2.70
373933  4.97
373958  1.75
373971  3.44
374018  7.41
374027  2.64
374081  1.51
374100  4.53
374153  6.49
374175  2.50
374200  2.97
374203  4.07
374288  3.17
374294  3.19
374366  3.92
374382  4.39
374388  5.28
374432  1.46
374448  5.30
374473  2.18
374498  3.21
374502  3.29
374511  5.42
374520  5.93
374533  3.91
374539  2.25
374555  4.88
374571  8.81
374602  3.11
374633  4.44
374640  4.00
374643  3.49
374646  3.04
374671  4.03
374677  5.13
374718  3.11
374725  6.68
374747  4.15
374759  4.56
374762  7.49
374797  2.64
374813  1.95
374853  4.15
374891  2.79
374904  6.70
374922  4.89
374948  2.60
374951  8.66
374982  3.15
374985  4.23
375004  4.15
375026  4.59
375123  4.37
375127  3.84
375142  3.84
375145  1.74
375193  8.01
375221  3.65
375227  8.56
375233  3.15
375237  4.64
375271  3.40
375287  2.26
375353  5.30
375397  2.23
375431  2.76
375434  4.00
375441  7.38
375450  3.89
375469  4.00
375497  6.50
375526  3.41
375551  3.89
375563  6.87
375576  5.24
375664  3.26
375720  2.33
375739  2.58
375805  3.07
375808  1.78
375862  2.88
375902  4.38
375912  7.04
